"prod_id","prod_brand","prod_name","prod_desc","prod_cost","prod_rating","rev_count","prod_url"
713,"Huawei","Huawei Y320, 4GB, US + Latin Version, 3G 850/1900/2100, Factory Unlocked (White)","None White With a minimalist design that's only 11.1 mm thin, the Y320 is comfortable to hold and easy to use. Its understated style is packed with cutting edge features that you can carry with you whether at work or play. With a dual-core 1.3 GHz processor, the Y320 delivers speed and energy-efficient performance in the palm of your hand. Multitasking, web browsing, gaming and user interface responsiveness are all remarkably faster. Height 123.3mm Width 63.2mm Depth 11.1mm Weight About 123g GPS/A-GPS Wi-Fi 802.11b/g/n, Bluetooth 3.0 Micro USB (High Speed USB) Accelerometer G-sensor Audio format: mp3&#x3001;wav&#x3001;ogg&#x3001;mid&#x3001;3GPP&#x3001;mp4&#x3001;3gp Video format: 3gp&#x3001;mp4 Battery Capacity: 1350 mAh In the box Handset×1 Battery×1 Headset 3.5mm×1 Charger×1 USB cable×1 Quick Start Guide×1",72.00,4.50,9,"http://www.amazon.com/Huawei-Latin-Version-Factory-Unlocked/dp/B00Q7JX95Q"
714,"Huawei","Huawei Ascend G730 (White) 5.5&quot; GSM 3G (Factory Unlocked) Quad Core Android Phone","None White None None None",132.00,4.30,60,"http://www.amazon.com/Huawei-Ascend-Factory-Unlocked-Android/dp/B00K1IJH5A"
715,"Huawei","HUAWEI Ascend Y530 Unlocked GSM Android Smartphone - Black","Featuring a 4.5-inch, 854 x 480 pixels touch screen display which supports up to 16 million colors, making everything look brighter and vivid.",89.99,3.90,14,"http://www.amazon.com/HUAWEI-Ascend-Unlocked-Android-Smartphone/dp/B00JK1C8RI"
716,"Huawei","Huawei Honor 4 Play 4G Unlocked Smartphone (+16GB Card) 5.0 inch Android 4.4 MSM8916 Quad Core 1.2GHz RAM 1GB ROM 8GB with WiFi Display 5MP+8MP, FDD-LTE &amp; WCDMA &amp; GSM (Black+ 16GB TF Card)","None Black+ 16GB TF Card None Model: Huawei Honor 4 Play None None Basic None None None None None None None Features None None None None None None None Network: WCDMA, GSM, FDD-LTE None None None None None None None None None None None None None None Dimensions None None None None Package Contents None None None None",123.00,3.90,16,"http://www.amazon.com/Huawei-Honor-Play-Unlocked-Smartphone/dp/B00OXFMEYI"
717,"Huawei","Huawei 4.3&quot;smartphone P1 U9200 Black,1.5GHz Dual core,QHD Super AMOLED,Android4.0,8MP Camera","None None None",115.55,3.80,16,"http://www.amazon.com/Huawei-smartphone-U9200-1-5GHz-Android4-0/dp/B008M3NTJ6"
718,"Huawei","Unlocked Huawei Ascend G730 5.5inch QHD Capactive Screen Android 4.2.2 MTK6582 Quad core 1GB RAM 4GB ROM Smartphone With 3G (black)","None black None 1) Brand &amp; Model: None 2) Operating System: None 3) CPU: None 4) RAM: None 5) ROM: None 6) SIM Card Quantity: None 7) GPS: None Network: None 1) Network type: None 2) Band (3G): None Band (2G): None 3) WiFi: None 4) Bluetooth: None Language: None Display: None 1) Screen type: None 2) Screen size: None 3) Screen resolution: None Storage: None 1) External memory: None Camera: None 1) Camera type: None 2) Front camera: None 3) Back camera: None Additional Features: None Dimensions: None 1) Size: None 2) Weight: None Package Contents: None",114.80,4.60,26,"http://www.amazon.com/Unlocked-Huawei-5-5inch-Capactive-Smartphone/dp/B00LO3ZUA2"
719,"Huawei","Huawei G610S Snapdragon Quad Core 1.2GHz 5 Inch IPS 960*540 with Android OS 4.1 WCDMA/GSM 3G Smartphone","None None None None None Network Frequencies None None None None None Features and highlights: None None None None None None None None None None None None None None None None None None Package Content: None None None None None None None More specs details: None None None None None None None",103.68,4.40,73,"http://www.amazon.com/Huawei-G610S-Snapdragon-Android-Smartphone/dp/B00DPPYIV4"
720,"Huawei","HUAWEI H881C ASCEND PLUS NET10 ANDROID SMARTPHONE TOUCHSCREEN","Features: Talk Time: Up to 6hours Android 4.0 (Ice Cream Sandwich) OS 4"" Touch Screen 5-MP Rear Camera 2-MP Front Camera Video Recorder MicroSD Slot supports up to 32GB (not included) Access to over 450,000 apps on Google Play 3G / Wi-Fi Connectivity Phonebook enteries up to storage limit Headring Aid Compatible (HAC) Rating: M3/T3",-1.00,3.50,26,"http://www.amazon.com/HUAWEI-ASCEND-ANDROID-SMARTPHONE-TOUCHSCREEN/dp/B00IJCRAU4"
721,"Huawei","Verizon Wireless FT2260VW Home Phone Connect (FT2260VW)","None Thanks to Verizon Home Phone Connect, you can connect your home phone to Verizons CDMA network without having to change your phone number. The even better part Home Phone Connect allows you to make and receive calls like you would on a traditional land line, and it even works during a dreaded power outage. Just like with a landline, you'll continue to have caller ID, call forwarding, three-way calling, and call waiting. GPS allows you to have the same 911 support you'd have on a traditional landline phone. Home phone transfer has never been easier with Verizon Home Phone Connect. None None",-1.00,3.90,41,"http://www.amazon.com/Verizon-Wireless-FT2260VW-Phone-Connect/dp/B005OYTNTG"
722,"Huawei","HUAWEI Fusion U8652 Unlocked GSM Phone with Android 2.3 OS, Touchscreen, 3.15MP Camera, GPS, Wi-Fi, Bluetooth, Radio and microSD Slot - Black/Blue","The Fusion U8652 is a stylish and compact 3.15 MP cell phone, designed to have a mass appeal. The 3.5"" multi-touch TFT display of this mobile phone is ideal for watching movies and browsing the web. The Fusion U8652 runs on Android 2.3.3 OS that supports installation of preferred applications from Android Market. With Wi-Fi connectivity, this AT&T; mobile lets you access the Internet at amazing speeds. Using the 3.15 MP camera of this phone, you can capture your memorable moments. The microSD card slot of this 3.15 MP cell phone enables you to expand its memory capacity by up to 32 GB, so that you can store your favorite music and videos. The Fusion U8652 features a built-in GPS to offer navigation assistance.",-1.00,4.30,87,"http://www.amazon.com/U8652-Unlocked-Android-Touchscreen-Bluetooth/dp/B0086G4PQK"
723,"Huawei","Huawei Ascend Y511-U251 4GB, White, Factory Unlocked","None White Smart and dynamic appearance with a compact and elegant design. 4.5 inch large screen, support 720P HD display, gives you a broad view and splendid feeling. Dual cameras can give you a convenient communication, a wonderful recording and sharing experience. The multi-touch screen supports 5 points touch, gives you a wonderful operating experience. Dual core 1.3GHz processor, gives you a wonderful gaming and enjoyment experience. Android 4.2, easier to use, and more efficiency. Perfectly support HSPA+ NET, download speed up to 21Mbps, connect the world more easily, brings you a perfect surfing experience. A high capacity 1730mAh battery keeps you charged up through days of staying in touch, staying informed, and staying entertained.",94.84,4.00,19,"http://www.amazon.com/Huawei-Ascend-Y511-U251-Factory-Unlocked/dp/B00IKCE9PC"
724,"Huawei","Huawei Ascend G7 GSM Unlocked Smartphone 5.5 inch 2GB + 16GB 13MP Android 4.4(EMUI 3.0) MSM8916 Quad Core 1.2 GHz IPS LTPS Screen, GSM (Silver Phone)","None Silver Phone None Model: Huawei Ascend G7 None None Basic None None None None None None None Features None None None None None None None None None None None None None None Media Format None None None None None None None Dimensions None None None Package Contents None None None",245.00,3.00,1,"http://www.amazon.com/Huawei-Ascend-G7-Unlocked-Smartphone/dp/B00RCM6IIM"
738,"Huawei","Huawei Ascend G610 (Black) 3G 850/1900/2100Mhz, 5.0&quot; Display, Android 4.2 Quad-core 1.2 GHz, Dual cameras (Black)","Color: Black Exposure Date: 2013 Phone type : 3G mobile phones, smart phones, tablet phone Custom operators : China Unicom Screen Touch screen type: capacitive screen, multi-touch Main Screen Size: 5 inches The main screen material : IPS The main screen resolution : 960x540 pixels Screen pixel density : 220ppi Network type: Network mode : 2G /3G 2G (GSM) Support band : 2G: GSM 850/900/1800/1900 3G: WCDMA 850/1900/2100MHz WLAN features: WIFI Navigation : GPS navigation , A-GPS technology Connecting and sharing : Bluetooth 4.0 Operating system : Android OS 4.2 Cores: Quad-Core CPU Model: MediaTek MT6589M CPU Frequency : 1228MHz GPU Model : Imagination PowerVR SGX544 RAM capacity : 1GB ROM Capacity : 4GB Memory card : MicroSD card Extended Capacity : 32GB Battery: Removable Battery Battery Capacity : 2150mAh Camera: Built Camera Type: dual cameras ( front and rear ) Rear camera pixels: 5,000,000 pixels Front camera pixels: 300,000 pixels Sensor Type : CMOS Flash : LED lights Video capture : 720p (1280 × 720,30 frames / sec ) video recording Camera features: auto focus, digital zoom Exterior Design : straight Colors : White Mobile Size : 142x73.6x9.9mm Phone Weight : 170g Operation Type: touch buttons Sensor Type : gravity sensor, light sensor , proximity sensor Body Interface : 3.5mm headphone jack , Micro USB v2.0 data interface Large screen, runs fast and smooth, excellent battery life, beautiful appearance, the screen display is good, the game runs smoothly, cheap, good signal, speed fast, the screen responsive, cost-effective,Service and Support Audio Support : Support MP3/AAC/AMR/WAV/MIDI other formats Video Support : Support 3GP/MP4 format Photo support: JPEG / PNG / GIF / BMP format Common functions : calculator, memo, calendar , radio, alarm clock , calendar, profiles , themes Business functions : Flight mode Mobile Phone Accessories Packing list : Host x1 Data cable x1 Charger x1 Headphone x1 Manual x1",119.99,4.40,16,"http://www.amazon.com/Huawei-2100Mhz-Display-Android-Quad-core/dp/B00IN7TMZG"
725,"Huawei","Huawei Ascend Y520, 4GB, Dual Sim, Factory Unlocked (Black)","None Black Get the big picture without losing clarity. The Ascend Y520 features a 4.5 inch, 854 x 480 pixel touch screen display that makes everything you see more vivid and colorful. Dual-core 1.3 GHz processor. More power. Less impact. With a powerful and efficient 1.3 GHz dual-core processer, you can have super fast speeds and still be energy efficient about it. Running multiple applications at once is not a problem. Android 4.4. Making smooth smoother. Android 4.4 Kitkat delivers even more functionality to an already remarkable operating system. Complementing the Ascend Y520's high performance hardware, you receive an even better experience. 5MP camera with LED flash. Designed to make you smile. A 5MP rear camera means high quality photos everywhere you go. We've also included a host of camera options, such as panorama mode, to fully support every photo-taking opportunity you come across. Height 134.2mm Width 67mm Depth 10.2mm Weight About 150g Display 4.5 inch LCD FWVGA (854 x 480) 256k colors Auto rotate (G-sensor) CPU MTK6572 Dual-core 1.3GHz Operation System AndroidTM 4.4 Memory RAM : 512M eMMC ROM : 4GB MicroSD (up to 32GB) Network GSM 850, 900, 1800, 1900 l WCDMA Band V [850 MHz]: 824-849 MHz (UL), 869-894 MHz (DL) l WCDMA Band VII[1900 MHz]: 1850-1910 MHz (UL), 1930-1990 MHz (DL) WCDMA Band I [2100 MHz]: 1920-1980 MHz (UL), 2110-2170 MHz (DL) GPS GPS/AGPS Connectivity WiFi 802.11b/g/n Bluetooth with EDR MicroUSB (High Speed USB) Sensors G-sensor Camera 5.0 Mega pixel FF primary camera 0.3 Mega pixel front camera Video recording/video playback Audio MP3, AAC+, Enhanced AAC etc. 3.5mm Headset Connector Video 30fps (MP4/H.263/H.264) FWVGA decode 30fps (MP4/H.263/H.264) FWVGA encode Battery 1730mAh In the box: Handset x1 Battery x1 Charger x1 USB cable x1 Quick Start Guide x1",90.77,3.50,2,"http://www.amazon.com/Huawei-Ascend-Factory-Unlocked-Black/dp/B00PMJZXRE"
726,"Huawei","Huawei G610 Unlocked Android Smartphone (Black) - Dual SIM, Quad Core 1.2GHz CPU, 5&quot; IPS Screen, Android OS 4.1, 3G WCDMA 900/2100 MHz","None Black Este producto se encuentra disponible para entrega en Venezuela, en 24 a 48 horas. Hacemos envíos asegurados por Grupo ZOOM.",125.00,4.20,126,"http://www.amazon.com/Huawei-G610-Unlocked-Android-Smartphone/dp/B00KV66EHQ"
727,"Huawei","Huawei Honor 6 White 5.0 inch Android 4.4 IPS Screen Smart Phone Kirin 920 8 Core 1.3GHz RAM 3GB 16GB GSM Network Micro SIM","None Basic Information: None None None None None RAM: 3GB, ROM: 16GB None None None Network: None None None None None None None None General: None None None None None None None None None None Support Format: None None None None None None Functions / Features: None None None None Package: None None None None None White TPU Case for Gift",297.00,5.00,2,"http://www.amazon.com/Huawei-Honor-Android-Screen-Network/dp/B00LXU5CPO"
728,"Huawei","Unlocked Huawei Y600 Android 4.2 Smartphone 5.0inch TFT Screen MTK6572A/W Dual Core 4GB ROM Dual SIM With 3G (black)","None black None 1) Brand &amp; Model: None 2) Operating System: None 3) CPU: None 4) RAM: None 5) ROM: None 6) SIM Card Quantity: None 7) GPS: None Network: None 1) Network type: None 2) Band (3G): None Band (2G): None 3) WiFi: None None None Display: None 1) Screen type: None 2) Screen size: None 3) Screen resolution: None Storage: None 1) External memory: None Camera: None 1) Camera type: None 2) Front camera: None 3) Back camera: None Language: None Additional Features: None 1) G-Sensor: None 2) Light Sensor: None 3) Video Format: None 4) Audio Format: None 5) Image file format : None 6) E-book format: None 7) others: None Dimensions: None 1) Size: None 2) Weight: None 3) Color: Package Contents: None",78.00,3.90,15,"http://www.amazon.com/Unlocked-Huawei-Android-Smartphone-MTK6572A/dp/B00NIN72RU"
729,"Huawei","Ascend P7 - 16 GB - 4G - white - Smartphone","None",269.00,-1.00,0,"http://www.amazon.com/Ascend-P7-16-white-Smartphone/dp/B00KMSBLJE"
730,"Huawei","Unlocked Huawei Ascend G730 5.5inch QHD Capactive Screen Android 4.2.2 MTK6582 Quad core 1GB RAM 4GB ROM Smartphone With 3G (white)","None white None 1) Brand &amp; Model: None 2) Operating System: None 3) CPU: None 4) RAM: None 5) ROM: None 6) SIM Card Quantity: None 7) GPS: None Network: None 1) Network type: None 2) Band (3G): None Band (2G): None 3) WiFi: None 4) Bluetooth: None Language: None Display: None 1) Screen type: None 2) Screen size: None 3) Screen resolution: None Storage: None 1) External memory: None Camera: None 1) Camera type: None 2) Front camera: None 3) Back camera: None Additional Features: None Dimensions: None 1) Size: None 2) Weight: None Package Contents: None",-1.00,4.60,26,"http://www.amazon.com/Unlocked-Huawei-5-5inch-Capactive-Smartphone/dp/B00LO3ZU8Y"
